site,longitude,latitude,origin,doi_link
SU81_18,-10.18,37.77,DataLink,https://doi.org/10.1594/PANGAEA.441520
SU81_18,-10.18,37.77,DataLink,https://doi.org/10.1594/PANGAEA.266974
SU90_03,-32.05316635,40.50475,PublicationDOI,10.1029/1998pa900004
SU90_03,-32.05316635,40.50475,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/su90-03-tab.txt
SU90_11,-40.02,44.07,PublicationDOI,10.1098/rstb.1995.0067
SU90_11,-40.02,44.07,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/su90-11-tab.txt
SU90_24,-23,61.3,PublicationDOI,10.1016/S0277-3791(01)00137-8
SU90_24,-23,61.3,PublicationDOI,10.1029/98PA01792
SU90_24,-23,61.3,DataLink,https://doi.org/10.1594/PANGAEA.881872
SU90_24,-23,61.3,DataLink,https://doi.org/10.1594/PANGAEA.881870
SU90_24,-23,61.3,DataLink,https://doi.org/10.1594/PANGAEA.881866
SU90_39,-21.9485714285714,52.5571431428571,PublicationDOI,10.1098/rstb.1995.0067
SU90_39,-21.9485714285714,52.5571431428571,PublicationDOI,10.2312/reports-ifg.2001.13
SU90_39,-21.9485714285714,52.5571431428571,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/su90-39-tab.txt
SU90_39,-21.9485714285714,52.5571431428571,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.266976
SU92_03,-10.113,43.1958,PublicationDOI,10.1016/j.quascirev.2009.11.013
SU92_03,-10.113,43.1958,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.743085
SU92_03,-10.113,43.1958,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.743086
SU92_33,0.56,38.42,PublicationDOI,10.5194/cp-13-17-2017
SU92_33,0.56,38.42,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.880302
TAN0803_09,166.061,-46.997,PublicationDOI,10.1002/2014PA002652
TAN0803_09,166.061,-46.997,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.846168
TGS_931,122.6223,-2.4078,PublicationDOI,10.1029/2018PA003323
TGS_931,122.6223,-2.4078,DataLink,https://doi.org/10.1029/2018PA003323
TGS_931,122.6223,-2.4078,DataLink,https://doi.org/10.1594/PANGAEA.894078
TR163_19,-90.9515055555556,2.25633333333333,PublicationDOI,10.1016/s0277-3791(01)00081-6
TR163_19,-90.9515055555556,2.25633333333333,PublicationDOI,10.1126/science.289.5485.1719
TR163_19,-90.9515055555556,2.25633333333333,PublicationDOI,10.1029/2002PA000814
TR163_19,-90.9515055555556,2.25633333333333,PublicationDOI,10.1029/2009PA001781
TR163_19,-90.9515055555556,2.25633333333333,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/tr16319l-tab.txt
TR163_19,-90.9515055555556,2.25633333333333,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/tr163-19-tab.txt
TR163_19,-90.9515055555556,2.25633333333333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.841839
TR163_19,-90.9515055555556,2.25633333333333,DataLink,https://doi.org/10.25921/fnan-z180
TR163_22,-92.3988,0.515668,PublicationDOI,10.1016/j.quascirev.2005.11.010
TR163_22,-92.3988,0.515668,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/tr163-22-tab.txt
TR163_31P,-83.96667,-3.61667,PublicationDOI,10.1016/j.quascirev.2010.10.012
TR163_31P,-83.96667,-3.61667,PublicationDOI,10.1029/PA003i003p00317
TR163_31P,-83.96667,-3.61667,PublicationDOI,10.1130/0091-7613(1999)027<0795:givfna>2.3.co;2
TR163_31P,-83.96667,-3.61667,DataLink,https://doi.org/10.25921/fnan-z180
TR163_31P,-83.96667,-3.61667,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/tr16331p-tab.txt
TR163_31P,-83.96667,-3.61667,DataLink,https://doi.org/10.1594/PANGAEA.52329
TT013_18,-139.7137,-1.8395,PublicationDOI,10.1029/1999PA000457
TT013_18,-139.7137,-1.8395,PublicationDOI,no DOI
TT013_18,-139.7137,-1.8395,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.701388
TT013_18,-139.7137,-1.8395,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.125543
TT013_72,-139.4015,0.1137,PublicationDOI,10.1029/1999PA000457
TT013_72,-139.4015,0.1137,PublicationDOI,no DOI
TT013_72,-139.4015,0.1137,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.701390
TT013_72,-139.4015,0.1137,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.125550
TTR12_293G,-2.75467,36.17357,PublicationDOI,10.1002/2013PA002466
TTR12_293G,-2.75467,36.17357,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.826065
TTR17_434G,-4.31225,36.20522,PublicationDOI,10.1002/2013PA002466
TTR17_434G,-4.31225,36.20522,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.826066
U1429,128.9975,31.617333,PublicationDOI,10.1038/s41467-018-05814-0
U1429,128.9975,31.617333,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/24810
U1446,85.733,19.083,PublicationDOI,10.1126/sciadv.abg3848
U1446,85.733,19.083,PublicationDOI,10.1038/s43247-021-00133-7
U1446,85.733,19.083,DataLink,https://doi.org/10.25921/mzh5-p372
U1446,85.733,19.083,DataLink,https://doi.org/10.1594/PANGAEA.920662
U1448,93,10.633833,PublicationDOI,10.1016/j.quascirev.2022.107403
U1448,93,10.633833,PublicationDOI,10.1038/s43247-021-00133-7
U1448,93,10.633833,PublicationDOI,10.14379/iodp.proc.353.203.2022
U1448,93,10.633833,DataLink,https://doi.org/10.1594/PANGAEA.920663
U1448,93,10.633833,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/36999
U938,179.49966,-45.079,PublicationDOI,10.1029/97PA02982
U938,179.49966,-45.079,PublicationDOI,10.1029/2001PA000640
U938,179.49966,-45.079,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/u938-tab.txt
U938,179.49966,-45.079,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/u938-s-tab.txt
U939,179.5,-44.533055,PublicationDOI,10.1029/97PA02982
U939,179.5,-44.533055,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/u939-tab.txt
V19_27,-82.0691675,-0.4669175,PublicationDOI,10.1029/2000PA000538
V19_27,-82.0691675,-0.4669175,PublicationDOI,10.1029/2003PA000894
V19_27,-82.0691675,-0.4669175,PublicationDOI,10.1029/2008PA001593
V19_27,-82.0691675,-0.4669175,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.845859
V19_27,-82.0691675,-0.4669175,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/v19-27-k-tab.txt
V19_27,-82.0691675,-0.4669175,DataLink,https://doi.org/10.25921/rfmt-wb36
V19_28,-84.65,-2.36689,PublicationDOI,10.1029/2000PA000538
V19_28,-84.65,-2.36689,PublicationDOI,10.1029/2003PA000894
V19_28,-84.65,-2.36689,PublicationDOI,10.1029/2008PA001593
V19_28,-84.65,-2.36689,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.845860
V19_28,-84.65,-2.36689,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/v19-28-k-tab.txt
V19_28,-84.65,-2.36689,DataLink,https://doi.org/10.25921/rfmt-wb36
V19_30,-83.52,-3.38,PublicationDOI,10.1029/GM032p0303
V19_30,-83.52,-3.38,PublicationDOI,10.1029/2000PA000538
V19_30,-83.52,-3.38,PublicationDOI,10.1029/2008PA001593
V19_30,-83.52,-3.38,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/v19-30-tab.txt
V19_30,-83.52,-3.38,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.845863
V19_30,-83.52,-3.38,DataLink,https://doi.org/10.25921/rfmt-wb36
V22_108,-3.25,-43.1792594444444,PublicationDOI,10.1029/91PA02477
V22_108,-3.25,-43.1792594444444,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52433
V23_81,-16.8301707692308,54.25,PublicationDOI,10.1038/343612a0
V23_81,-16.8301707692308,54.25,PublicationDOI,no DOI
V23_81,-16.8301707692308,54.25,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.106768
V23_81,-16.8301707692308,54.25,DataLink,https://doi.org/10.25921/yxk7-3d97
V24_253,-44.677015,-26.95,PublicationDOI,10.1029/1999PA000436
V24_253,-44.677015,-26.95,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.855377
V25_59,-33.4802436585366,1.36697585365854,PublicationDOI,no DOI
V25_59,-33.4802436585366,1.36697585365854,PublicationDOI,10.1029/PA003i003p00361
V25_59,-33.4802436585366,1.36697585365854,PublicationDOI,10.1029/98PA00071
V25_59,-33.4802436585366,1.36697585365854,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.358947
V25_59,-33.4802436585366,1.36697585365854,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52290
V25_59,-33.4802436585366,1.36697585365854,DataLink,https://www.ncei.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/v25-59w-tab.txt
V25_59,-33.4802436585366,1.36697585365854,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51931
V25_59,-33.4802436585366,1.36697585365854,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.112948
V25_59,-33.4802436585366,1.36697585365854,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.355355
V25_59,-33.4802436585366,1.36697585365854,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51257
V28_122,-78.68041625,11.91220875,PublicationDOI,10.1016/0012-821X(87)90183-X
V28_122,-78.68041625,11.91220875,PublicationDOI,10.1038/nature02346
V28_122,-78.68041625,11.91220875,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.701350
V28_122,-78.68041625,11.91220875,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.716695
V28_127,-80.130333,11.65,PublicationDOI,no DOI
V28_127,-80.130333,11.65,PublicationDOI,10.1029/PA005i003p00277
V28_127,-80.130333,11.65,PublicationDOI,10.2312/reports-ifg.2001.13
V28_127,-80.130333,11.65,PublicationDOI,10.1016/0033-5894(84)90098-X
V28_127,-80.130333,11.65,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.358950
V28_127,-80.130333,11.65,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52404
V28_127,-80.130333,11.65,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.267340
V28_127,-80.130333,11.65,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51931
V28_127,-80.130333,11.65,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51306
V28_14,-29.5697703448276,64.7830227586207,PublicationDOI,no DOI
V28_14,-29.5697703448276,64.7830227586207,PublicationDOI,10.2312/reports-ifg.2001.13
V28_14,-29.5697703448276,64.7830227586207,PublicationDOI,10.1111/j.1502-3885.1978.tb00051.x
V28_14,-29.5697703448276,64.7830227586207,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/v28-14-c-tab.txt
V28_14,-29.5697703448276,64.7830227586207,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.358951
V28_14,-29.5697703448276,64.7830227586207,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.267341
V28_14,-29.5697703448276,64.7830227586207,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.263958
V28_14,-29.5697703448276,64.7830227586207,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51309
V29_135,8.883,-19.7,PublicationDOI,10.1029/93PA03301
V29_135,8.883,-19.7,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.54408
V29_202,-21,61,PublicationDOI,10.1029/95PA02089
V29_202,-21,61,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/v29-202-tab.txt
V29_204,-23,61.3,PublicationDOI,10.1029/GM112p0059
V29_204,-23,61.3,DataLink,https://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/curry1999/cibs_v29204_all_calendar.txt
V29_204,-23,61.3,DataLink,https://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/curry1999/pachyl_v29204_calendar.txt
V30_49,-21.0801902857143,18.4330188571429,PublicationDOI,10.1029/PA003i003p00361
V30_49,-21.0801902857143,18.4330188571429,PublicationDOI,10.2312/reports-ifg.2001.13
V30_49,-21.0801902857143,18.4330188571429,PublicationDOI,no DOI
V30_49,-21.0801902857143,18.4330188571429,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52125
V30_49,-21.0801902857143,18.4330188571429,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52280
V30_49,-21.0801902857143,18.4330188571429,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.267355
V30_49,-21.0801902857143,18.4330188571429,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51370
W8402A_14,-138.955,0.953,PublicationDOI,10.1029/94PA02116
W8402A_14,-138.955,0.953,PublicationDOI,10.1029/2000PA000538
W8402A_14,-138.955,0.953,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.56368
W8402A_14,-138.955,0.953,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51936
W8402A_14,-138.955,0.953,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.56370
W8402A_14,-138.955,0.953,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.845865
W8709A_13,-125.75,42.117,PublicationDOI,10.1029/92PA00696
W8709A_13,-125.75,42.117,PublicationDOI,10.2973/odp.proc.sr.167.214.2000
W8709A_13,-125.75,42.117,PublicationDOI,10.1029/2001PA000650
W8709A_13,-125.75,42.117,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.358436
W8709A_13,-125.75,42.117,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.794480
W8709A_13,-125.75,42.117,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.842920
WIND_28K,51.012819,-10.153833,PublicationDOI,10.1098/rsta.2004.1480
WIND_28K,51.012819,-10.153833,PublicationDOI,10.1002/2013GC004994
WIND_28K,51.012819,-10.153833,PublicationDOI,10.1029/2006GL027097
WIND_28K,51.012819,-10.153833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.835176
WIND_28K,51.012819,-10.153833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.835182
WIND_28K,51.012819,-10.153833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.835211
WIND_28K,51.012819,-10.153833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.835213
Y69_106,-86.55,2.98333,PublicationDOI,10.1029/2000pa000538
Y69_106,-86.55,2.98333,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/y69-106-tab.txt
Y69_71P,-86.48333,0.1,PublicationDOI,10.1029/2000PA000538
Y69_71P,-86.48333,0.1,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.845890
Y71_06_12,-77.563,-16.443,PublicationDOI,10.1007/978-1-4899-5016-1_22
Y71_06_12,-77.563,-16.443,PublicationDOI,10.1016/0033-5894(84)90098-X
Y71_06_12,-77.563,-16.443,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.692090
Y71_06_12,-77.563,-16.443,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.358962
Y71_06_12,-77.563,-16.443,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51931
Y71_3_2,-85.25,7.28,PublicationDOI,10.1029/2000PA000538
Y71_3_2,-85.25,7.28,PublicationDOI,10.1029/97PA00583
Y71_3_2,-85.25,7.28,DataLink,https://doi.org/10.1594/PANGAEA.845894
Y74_2_22,-112.438,23.73,PublicationDOI,10.2973/odp.proc.sr.167.214.2000
Y74_2_22,-112.438,23.73,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.794486
